,name,count,capacity,freq,timings,formFactor,type,price,link,value
380,NETAC Shadow RGB NTSRD4P32DP-16S ,2,8,3200,14-16-16-36,"DIMM, 288-pin",DDR4 ,5690,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-3200mhz-netac-ntsrd4p32dp-16s-shadow-rgb-rtl-pc4-256-1809984/,0.5637961335676626
381,Kingston Fury Beast Black KF432C16BB/16-SP ,1,16,3200,16-20-20,"DIMM, 288-pin",DDR4 ,4190,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-kingston-kf432c16bb-16-sp-fury-beast-black-oe-1841174/,0.7675417661097852
383,Patriot PSD44G266682 ,1,4,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,1090,https://www.citilink.ru/product/modul-pamyati-patriot-psd44g266682-ddr4-4gb-2666-dimm-ret-1083965/,2.4495412844036695
384,Patriot Viper Elite II PVE248G360C0 ,1,8,3600,20-26-26-46,"DIMM, 288-pin",DDR4 ,1990,https://www.citilink.ru/product/pamyat-ddr4-8gb-3600mhz-patriot-pve248g360c0-rtl-pc4-28800-cl20-dimm-2-1555001/,1.813065326633166
385,Kingston Fury Renegade Black KF436C16RB/8 ,1,8,3600,16-20-20,"DIMM, 288-pin",DDR4 ,2490,https://www.citilink.ru/product/pamyat-ddr4-8gb-3600mhz-kingston-kf436c16rb-8-rtl-pc4-28800-cl17-dimm-1561157/,1.448995983935743
386,NETAC Shadow RGB NTSRD4P36DP-16E ,2,8,3600,18-22-22-42,"DIMM, 288-pin",DDR4 ,4890,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-3600mhz-netac-ntsrd4p36dp-16e-shadow-rtl-pc4-28800-c-1810008/,0.7378323108384458
387,Patriot Signature PSP48G266681H1 ,1,8,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,1590,https://www.citilink.ru/product/modul-pamyati-patriot-signature-psp48g266681h1-ddr4-8gb-2666-dimm-ret-1460379/,1.6817610062893082
388,Corsair DOMINATOR PLATINUM RGB CMT16GX4M2C3600C18 ,2,8,3600,18-19-19-39,"DIMM, 288-pin",DDR4 ,10990,https://www.citilink.ru/product/modul-pamyati-corsair-dominator-platinum-rgb-cmt16gx4m2c3600c18-ddr4-2-1133852/,0.32829845313921746
389,AMD R532G1601S1SL-UO ,1,2,1600,11-11-11-28,"SO-DIMM, 204-pin",DDR3L,690,https://www.citilink.ru/product/modul-pamyati-amd-r532g1601s1sl-uo-ddr3l-2gb-1600-so-dimm-oem-295994/,2.3217391304347825
390,Corsair Vengeance RGB CMH32GX5M2B5600C40K ,2,16,5600,40-40-40-77,"DIMM, 288-pin",DDR5 ,17990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-5600mhz-corsair-cmh32gx5m2b5600c40k-vengeance-rgb-r-1885801/,0.3121734296831573
391,Digma DGMAD43200016D ,1,16,3200,22-22-22-52,"DIMM, 288-pin",DDR4 ,2890,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-digma-dgmad43200016d-rtl-pc4-25600-cl22-dimm-1835819/,1.1128027681660901
392,Kingston Fury Renegade RGB KF432C16RBA/8 ,1,8,3200,16-18-18,"DIMM, 288-pin",DDR4 ,2790,https://www.citilink.ru/product/pamyat-ddr4-8gb-3200mhz-kingston-kf432c16rba-8-rtl-pc4-25600-cl16-dimm-1561143/,1.1498207885304659
393,Digma DGMAD31600004S ,1,4,1600,11-11-11-28,"DIMM, 240-pin",DDR3L,750,https://www.citilink.ru/product/pamyat-ddr3l-4gb-1600mhz-digma-dgmad31600004s-rtl-pc3-12800-cl11-dimm-1892905/,2.1386666666666665
394,Corsair Vengeance CMK32GX5M2B5600Z36 ,2,16,5600,36-36-36-76,"DIMM, 288-pin",DDR5 ,15690,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-5600mhz-corsair-cmk32gx5m2b5600z36-vengeance-rtl-pc-1885804/,0.35793499043977056
395,Patriot Signature PSD48G266681 ,1,8,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,1490,https://www.citilink.ru/product/pamyat-ddr4-8gb-2666mhz-patriot-psd48g266681-signature-oem-pc4-21300-c-1875091/,1.7946308724832214
396,A-Data Premier ADDX1600W4G11-SPU ,1,4,1600,11-11-11,"DIMM, 240-pin",DDR3L,1190,https://www.citilink.ru/product/pamyat-ddr3l-4gb-1600mhz-a-data-addx1600w4g11-spu-oem-pc3l-12800-cl11-1839886/,1.3478991596638656
397,Corsair DOMINATOR PLATINUM RGB CMT32GX5M2B5600C36 ,2,16,5600,36-36-36-76,"DIMM, 288-pin",DDR5 ,19990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-5600mhz-corsair-cmt32gx5m2b5600c36-dominator-platin-1690125/,0.28094047023511753
398,Kingston Fury Beast KF556C40BBK2-16 ,2,8,5600,40-40-40,"DIMM, 288-pin",DDR5 ,6290,https://www.citilink.ru/product/pamyat-ddr5-8gb-5600mhz-kingston-kf556c40bbk2-16-rtl-dimm-rtl-1909877/,0.8915739268680445
399,NETAC Shadow NTSDD4P32DP-32E ,2,16,3200,16-20-20-40,"DIMM, 288-pin",DDR4 ,6990,https://www.citilink.ru/product/pamyat-ddr4-2x16gb-3200mhz-netac-ntsdd4p32dp-32e-shadow-rtl-pc4-25600-1809998/,0.46008583690987126
400,Digma DGMAD42666032D ,1,32,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,5690,https://www.citilink.ru/product/pamyat-ddr4-32gb-2666mhz-digma-dgmad42666032s-rtl-pc4-21300-cl19-dimm-1784397/,0.4741652021089631
401,Patriot Viper Steel PVS416G266C8S ,1,16,2666,18-18-18-43,"SO-DIMM, 260-pin",DDR4 ,3290,https://www.citilink.ru/product/modul-pamyati-patriot-viper-steel-pvs416g266c8s-ddr4-16gb-2666-so-dimm-1185095/,0.8151975683890578
402,Patriot Signature PSD516G520081 ,1,16,5200,42-42-42-84,"DIMM, 288-pin",DDR5 ,4990,https://www.citilink.ru/product/pamyat-ddr5-16gb-4800mhz-patriot-psd516g520081-signature-rtl-pc5-38400-1883494/,1.0452905811623245
403,A-Data Premier ADDX1600W8G11-SGN ,1,8,1600,11-11-11,"DIMM, 240-pin",DDR3L,2590,https://www.citilink.ru/product/pamyat-ddr3l-8gb-1600mhz-a-data-addx1600w8g11-sgn-oem-pc3l-12800-cl11-1839885/,0.6208494208494209
405,AMD R332G1339U1S-UO ,1,2,1333,9-9-9-24,"DIMM, 240-pin",DDR3 ,790,https://www.citilink.ru/product/modul-pamyati-amd-r332g1339u1s-uo-ddr3-2gb-1333-dimm-oem-879425/,1.689873417721519
406,AMD R534G1601U1S-UO/2S-UO ,1,4,1600,11-11-11-28,"DIMM, 240-pin",DDR3 ,790,https://www.citilink.ru/product/modul-pamyati-amd-r534g1601u1s-uo-2s-uo-ddr3-4gb-1600-dimm-oem-749383/,2.030379746835443
408,Patriot Viper 4 Blackout PVB416G440C8K ,2,8,4400,18-26-26-46,"DIMM, 288-pin",DDR4 ,6390,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-4400mgc-patriot-pvb416g440c8k-rtl-cl19-dimm-288-pin-1562213/,0.689827856025039
409,NETAC Shadow RGB NTSRD5P48DP-16S ,2,8,4800,40-40-40-77,"DIMM, 288-pin",DDR5 ,11590,https://www.citilink.ru/product/pamyat-ddr5-2x8gb-4800mhz-netac-ntsrd5p48dp-16s-shadow-rgb-rtl-pc5-384-1809941/,0.4148403796376186
410,Patriot PSD532G48002S ,1,32,4800,40-40-40-70,"SO-DIMM, 260-pin",DDR5 ,9790,https://www.citilink.ru/product/pamyat-ddr5-32gb-4800mhz-patriot-psd532g48002s-rtl-cl40-so-dimm-260-pi-1790435/,0.493564862104188
411,Patriot Signature PSD516G560081 ,1,16,5600,46-46-46-90,"DIMM, 288-pin",DDR5 ,4790,https://www.citilink.ru/product/pamyat-ddr5-16gb-4800mhz-patriot-psd516g560081-signature-rtl-pc5-38400-1883505/,1.1724425887265135
412,Corsair Vengeance CMK16GX5M1B5200C40 ,1,16,5200,40-40-40-77,"DIMM, 288-pin",DDR5 ,7990,https://www.citilink.ru/product/pamyat-ddr5-16gb-5200mhz-corsair-cmk16gx5m1b5200c40-vengeance-rtl-pc5-1885805/,0.6528160200250313
413,Patriot Signature PSD432G26662 ,1,32,2666,19-19-19-43,"DIMM, 288-pin",DDR4 ,6990,https://www.citilink.ru/product/modul-pamyati-patriot-signature-psd432g26662-ddr4-32gb-2666-dimm-ret-1460276/,0.3859799713876967
414,Corsair CMSA4GX3M1A1333C9 ,1,4,1333,9-9-9-24,"SO-DIMM, 204-pin",DDR3 ,2770,https://www.citilink.ru/product/modul-pamyati-corsair-cmsa4gx3m1a1333c9-ddr3-4gb-1333-so-dimm-mac-memo-643719/,0.48267148014440436
415,Corsair Vengeance LPX CMK16GX4M2E3200C16 ,2,8,3200,16-20-20-38,"DIMM, 288-pin",DDR4 ,4990,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-3200mhz-corsair-cmk16gx4m2e3200c16-vengeance-lpx-rtl-1622267/,0.6428857715430861
417,Corsair CMSA16GX3M2A1333C9 ,2,8,1333,9-9-9-24,"SO-DIMM, 204-pin",DDR3 ,4990,https://www.citilink.ru/product/modul-pamyati-corsair-cmsa16gx3m2a1333c9-ddr3-2x-8gb-1333-so-dimm-ret-685316/,0.2687374749498998
420,Patriot Viper Elite II PVE2432G400C0K ,2,16,4000,20-26-26-46,"DIMM, 288-pin",DDR4 ,7390,https://www.citilink.ru/product/pamyat-ddr4-2x16gb-4000mhz-patriot-pve2432g400c0k-rtl-pc4-32000-cl20-d-1555026/,0.5434370771312584
421,Patriot Viper RGB PVR416G320C6K ,2,8,3200,16-20-20-40,"DIMM, 288-pin",DDR4 ,6990,https://www.citilink.ru/product/modul-pamyati-patriot-viper-rgb-pvr416g320c6k-ddr4-2x-8gb-3200-dimm-re-1087822/,0.45894134477825466
422,Patriot Viper 4 PV48G300C6K ,2,4,3000,16-16-16-36,"DIMM, 288-pin",DDR4 ,2990,https://www.citilink.ru/product/modul-pamyati-patriot-viper-4-pv48g300c6k-ddr4-2x-4gb-3000-dimm-ret-498706/,1.0046822742474917
423,Kingston VALUERAM KVR32N22S6/4 ,1,4,3200,22-22-22,"DIMM, 288-pin",DDR4 ,1590,https://www.citilink.ru/product/pamyat-ddr4-4gb-3200mhz-kingston-kvr32n22s6-4-valueram-rtl-pc4-25600-c-1919727/,2.0150943396226415
424,Kingston Fury Renegade RGB KF436C16RB1AK4/64 ,4,16,3600,16-20-20,"DIMM, 288-pin",DDR4 ,28310,https://www.citilink.ru/product/pamyat-ddr4-4x64gb-3600mhz-kingston-kf436c16rb1ak4-64-fury-renegade-rg-1914371/,0.12772871776757327
425,AGI UD138 AGI240008UD138 ,1,8,2400,17-19-19-40,"DIMM, 288-pin",DDR4 ,1780,https://www.citilink.ru/product/pamyat-ddr4-8gb-2400mhz-agi-agi240008ud138-ud138-rtl-pc4-25600-dimm-28-1924718/,1.3528089887640449
426,Patriot Signature PSD532G5600K ,2,16,5600,46-46-46-90,"DIMM, 288-pin",DDR5 ,9990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-5600mhz-patriot-psd532g5600k-rtl-pc5-44800-cl32-dim-1917590/,0.5621621621621622
427,Corsair Vengeance RGB Pro CMW32GX4M4D3600C18 ,4,8,3600,18-22-22-42,"DIMM, 288-pin",DDR4 ,12990,https://www.citilink.ru/product/pamyat-ddr4-8gb-3600mhz-corsair-cmw32gx4m4d3600c18-rtl-dimm-rtl-1916205/,0.27775211701308694
428,Corsair DOMINATOR PLATINUM RGB CMT32GX5M2B5600C36W ,2,16,5600,36-36-36-76,"DIMM, 288-pin",DDR5 ,20890,https://www.citilink.ru/product/pamyat-ddr5-16gb-5600mhz-corsair-cmt32gx5m2b5600c36w-rtl-dimm-rtl-1916204/,0.2688367640019148
429,Corsair DOMINATOR PLATINUM RGB CMT32GX5M2X6200C36W ,2,16,6200,36-39-39-76,"DIMM, 288-pin",DDR5 ,23990,https://www.citilink.ru/product/pamyat-ddr5-16gb-6200mhz-corsair-cmt32gx5m2x6200c36w-rtl-dimm-rtl-1916202/,0.2591079616506878
430,Patriot Viper 4 Blackout PVB416G413C8K ,2,8,4133,18-22-22-42,"DIMM, 288-pin",DDR4 ,6990,https://www.citilink.ru/product/pamyat-ddr4-2x8gb-4133mhz-patriot-pvb416g413c8k-viper-4-blackout-rtl-p-1914468/,0.5924177396280401
431,Patriot Viper Venom PVV564G560C40K ,2,32,5600,40-40-40-76,"DIMM, 288-pin",DDR5 ,24890,https://www.citilink.ru/product/pamyat-ddr5-2x64gb-5600mhz-patriot-pvv564g560c40k-viper-venom-rtl-pc5-1914394/,0.2262756126958618
432,Patriot Viper Venom PVV564G520C40K ,2,32,5200,40-40-40-76,"DIMM, 288-pin",DDR5 ,20990,https://www.citilink.ru/product/pamyat-ddr5-2x64gb-5200mhz-patriot-pvv564g520c40k-viper-venom-rtl-pc5-1914392/,0.24926155312053358
433,Patriot Viper Venom PVV532G680C34K ,2,16,6800,34-44-44-84,"DIMM, 288-pin",DDR5 ,16990,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-6800mhz-patriot-pvv532g680c34k-viper-venom-rtl-pc5-1914390/,0.4011771630370806
434,Kingston Fury Renegade Silver [KF560C32RSK2-64 ,2,32,6000,32-38-38,"DIMM, 288-pin",DDR5 ,37380,https://www.citilink.ru/product/pamyat-ddr5-2x64gb-6000mhz-kingston-kf560c32rsk2-64-fury-renegade-silv-1914388/,0.1613697164258962
435,Kingston Fury Beast Black KF560C40BBK2-64 ,2,32,6000,40-40-40,"DIMM, 288-pin",DDR5 ,26990,https://www.citilink.ru/product/pamyat-ddr5-2x64gb-6000mhz-kingston-kf560c40bbk2-64-fury-beast-black-r-1914386/,0.22349018154872174
436,Kingston Fury Beast Black RGB KF556C40BBAK2-64 ,2,32,5600,40-40-40,"DIMM, 288-pin",DDR5 ,26790,https://www.citilink.ru/product/pamyat-ddr5-2x64gb-5600mhz-kingston-kf556c40bbak2-64-fury-beast-black-1914385/,0.21022769690182905
437,Kingston Fury Beast Black KF560C40BB-32 ,1,32,6000,40-40-40,"DIMM, 288-pin",DDR5 ,12990,https://www.citilink.ru/product/pamyat-ddr5-32gb-6000mhz-kingston-kf560c40bb-32-fury-beast-black-rtl-p-1914380/,0.46435719784449575
438,Kingston Fury Renegade Silver KF560C32RSK2-32 ,2,16,6000,32-38-38,"DIMM, 288-pin",DDR5 ,20790,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-6000mhz-kingston-kf560c32rsk2-32-fury-renegade-silv-1914378/,0.28936988936988933
439,Kingston Fury Beast Black RGB KF556C40BBAK2-32 ,2,16,5600,40-40-40,"DIMM, 288-pin",DDR5 ,13430,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-5600mhz-kingston-kf556c40bbak2-32-fury-beast-black-1914376/,0.41816827997021594
440,Kingston Fury Beast Black RGB KF552C40BBA-32 ,1,32,5200,40-40-40,"DIMM, 288-pin",DDR5 ,11790,https://www.citilink.ru/product/pamyat-ddr5-32gb-5200mhz-kingston-kf552c40bba-32-fury-beast-black-rgb-1914375/,0.44376590330788807
441,Kingston Fury Renegade Black KF436C16RB1K4/64 ,4,16,3600,16-20-20,"DIMM, 288-pin",DDR4 ,17990,https://www.citilink.ru/product/pamyat-ddr4-4x64gb-3600mhz-kingston-kf436c16rb1k4-64-fury-renegade-bla-1914373/,0.2010005558643691
442,Kingston Fury Renegade Black KF432C16RBK2/64 ,2,32,3200,16-19-19,"DIMM, 288-pin",DDR4 ,17150,https://www.citilink.ru/product/pamyat-ddr4-2x64gb-3200mhz-kingston-kf432c16rbk2-64-fury-renegade-blac-1914370/,0.18845481049562682
443,Kingston Fury Renegade Black KF436C16RB1K2/32 ,2,16,3600,16-20-20,"DIMM, 288-pin",DDR4 ,9390,https://www.citilink.ru/product/pamyat-ddr4-2x32gb-3600mhz-kingston-kf436c16rb1k2-32-fury-renegade-bla-1914368/,0.38509052183173587
444,Kingston Fury Renegade RGB KF436C16RB1AK2/32 ,2,16,3600,16-20-20,"DIMM, 288-pin",DDR4 ,10690,https://www.citilink.ru/product/pamyat-ddr4-2x32gb-3600mhz-kingston-kf436c16rb1ak2-32-fury-renegade-rg-1914367/,0.3382600561272217
445,Kingston Fury Renegade RGB KF432C16RB1AK2/32 ,2,16,3200,16-18-18,"DIMM, 288-pin",DDR4 ,9090,https://www.citilink.ru/product/pamyat-ddr4-2x32gb-3200mhz-kingston-kf432c16rb1ak2-32-fury-renegade-rg-1914366/,0.3537953795379538
446,Patriot Viper Venom RGB PVVR564G560C40K ,2,32,5600,40-40-40-76,"DIMM, 288-pin",DDR5 ,25990,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-5600mhz-patriot-pvvr564g560c40k-viper-venom-rtl-pc5-1911856/,0.21669873028087727
447,Patriot Viper Venom PVV532G660C34K ,2,16,6600,34-40-40-84,"DIMM, 288-pin",DDR5 ,16990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-6600mhz-patriot-pvv532g660c34k-viper-venom-rtl-pc5-1911854/,0.38940553266627426
448,Patriot Viper Venom PVV532G740C36K ,2,16,7400,36-44-44-110,"DIMM, 288-pin",DDR5 ,22990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-7400mgc-patriot-pvv532g740c36k-viper-venom-rtl-pc5-1911848/,0.3225750326228795
449,Kingston Fury Renegade Black KF572C38RS-16 ,1,16,7200,38-44-44,"DIMM, 288-pin",DDR5 ,11490,https://www.citilink.ru/product/pamyat-ddr5-16gb-7200mhz-kingston-kf572c38rs-16-rtl-dimm-rtl-1909884/,0.6280243690165361
450,Kingston Fury Beast RGB KF560C40BBAK2-32 ,2,16,6000,40-40-40,"DIMM, 288-pin",DDR5 ,18280,https://www.citilink.ru/product/pamyat-ddr5-16gb-6000mhz-kingston-kf560c40bbak2-32-rtl-dimm-rtl-1909883/,0.3291028446389497
451,Kingston Fury Beast KF560C36BBEK2-16 ,2,8,6000,36-38-38,"DIMM, 288-pin",DDR5 ,8090,https://www.citilink.ru/product/pamyat-ddr5-8gb-6000mhz-kingston-kf560c36bbek2-16-rtl-dimm-rtl-1909882/,0.7426452410383189
452,Kingston Fury Beast RGB KF560C36BBEAK2-16 ,2,8,6000,36-38-38,"DIMM, 288-pin",DDR5 ,8190,https://www.citilink.ru/product/pamyat-ddr5-8gb-6000mhz-kingston-kf560c36bbeak2-16-rtl-dimm-rtl-1909881/,0.7335775335775335
453,Kingston Fury Renegade Black KF560C32RS-16 ,1,16,6000,32-38-38,"DIMM, 288-pin",DDR5 ,7590,https://www.citilink.ru/product/pamyat-ddr5-16gb-6000mhz-kingston-kf560c32rs-16-rtl-dimm-rtl-1909878/,0.7926218708827404
454,Kingston Fury Beast KF552C40BBK2-16 ,2,8,5200,40-40-40,"DIMM, 288-pin",DDR5 ,5190,https://www.citilink.ru/product/pamyat-ddr5-8gb-5200mhz-kingston-kf552c40bbk2-16-rtl-dimm-rtl-1909875/,1.0034682080924855
455,Kingston Fury Beast RGB KF552C40BBAK2-32 ,2,16,5200,40-40-40,"DIMM, 288-pin",DDR5 ,12490,https://www.citilink.ru/product/pamyat-ddr5-16gb-5200mhz-kingston-kf552c40bbak2-32-rtl-dimm-rtl-1909874/,0.4176140912730184
456,Kingston Fury Beast Black RGB KF552C40BBA-16 ,1,16,5200,40-40-40,"DIMM, 288-pin",DDR5 ,6100,https://www.citilink.ru/product/pamyat-ddr5-16gb-5200mhz-kingston-kf552c40bba-16-rtl-dimm-rtl-1909873/,0.8550819672131147
457,Corsair DOMINATOR PLATINUM RGB CMT64GX5M2X5600C40 ,2,32,5600,40-40-40-77,"DIMM, 288-pin",DDR5 ,54210,https://www.citilink.ru/product/pamyat-ddr4-32gb-5600mhz-corsair-cmt64gx5m2x5600c40-rtl-dimm-rtl-1909872/,0.10389227079874562
458,Corsair DOMINATOR PLATINUM RGB CMT64GX5M2B5600C40 ,2,32,5600,40-40-40-77,"DIMM, 288-pin",DDR5 ,46850,https://www.citilink.ru/product/pamyat-ddr4-32gb-5600mhz-corsair-cmt64gx5m2b5600c40-rtl-dimm-rtl-1909871/,0.12021344717182497
459,Kingston Fury Renegade RGB KF436C18RBAK2/64 ,2,32,3600,18-22-22,"DIMM, 288-pin",DDR4 ,21100,https://www.citilink.ru/product/pamyat-ddr4-32gb-3600mhz-kingston-kf436c18rbak2-64-rtl-dimm-rtl-1909870/,0.17213270142180095
460,Corsair DOMINATOR PLATINUM RGB CMT16GX4M2C3600C18W ,2,8,3600,18-19-19-39,"DIMM, 288-pin",DDR4 ,10990,https://www.citilink.ru/product/pamyat-ddr4-8gb-3600mhz-corsair-cmt16gx4m2c3600c18w-rtl-dimm-rtl-1909869/,0.32829845313921746
461,Corsair Vengeance LPX CMK64GX4M2D3600C18 ,2,32,3600,18-22-22-42,"DIMM, 288-pin",DDR4 ,20990,https://www.citilink.ru/product/pamyat-ddr4-32gb-3600mhz-corsair-cmk64gx4m2d3600c18-rtl-dimm-rtl-1909868/,0.17303477846593615
462,Corsair Vengeance LPX CMK16GX4M2D3600C16 ,2,8,3600,16-19-19-36,"DIMM, 288-pin",DDR4 ,5990,https://www.citilink.ru/product/pamyat-ddr4-8gb-3600mhz-corsair-cmk16gx4m2d3600c16-rtl-dimm-rtl-1909867/,0.6023372287145242
463,Corsair Vengeance RGB Pro SL CMH32GX4M2E3200C16W ,2,16,3200,16-20-20-38,"DIMM, 288-pin",DDR4 ,10590,https://www.citilink.ru/product/pamyat-ddr4-16gb-3200mhz-corsair-cmh32gx4m2e3200c16w-rtl-dimm-rtl-1909866/,0.3036827195467422
464,Kingston Fury Beast Black RGB KF437C19BBA/8 ,1,8,3733,19-23-23,"DIMM, 288-pin",DDR4 ,3890,https://www.citilink.ru/product/pamyat-ddr4-8gb-3733mhz-kingston-kf437c19bba-8-rtl-dimm-rtl-1909862/,0.9616966580976863
465,Kingston Fury Beast Black KF437C19BB/8 ,1,8,3733,19-23-23,"DIMM, 288-pin",DDR4 ,2620,https://www.citilink.ru/product/pamyat-ddr4-8gb-3733mhz-kingston-kf437c19bb-8-rtl-dimm-rtl-1909860/,1.4278625954198472
466,Kingston Fury Beast Black RGB KF436C18BBAK2/64 ,2,32,3600,18-22-22,"DIMM, 288-pin",DDR4 ,23690,https://www.citilink.ru/product/pamyat-ddr4-32gb-3600mhz-kingston-kf436c18bbak2-64-rtl-dimm-rtl-1909859/,0.15331363444491347
467,Kingston Fury Beast Black RGB KF436C17BBA/8 ,1,8,3600,17-21-21,"DIMM, 288-pin",DDR4 ,3570,https://www.citilink.ru/product/pamyat-ddr4-8gb-3600mhz-kingston-kf436c17bba-8-rtl-dimm-rtl-1909858/,1.0106442577030812
468,Patriot Viper Venom RGB PVVR532G720C34K ,2,16,7200,34-42-42-84,"DIMM, 288-pin",DDR5 ,22990,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-7200mgc-patriot-pvvr532g720c34k-viper-venom-rtl-pc5-1909713/,0.3138755980861244
469,Patriot Viper Venom PVV532G700C32K ,2,16,7000,32-48-48-96,"DIMM, 288-pin",DDR5 ,18990,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-7000mgc-patriot-pvv532g700c32k-viper-venom-rtl-pc5-1909708/,0.36945760926803584
470,Patriot Viper Venom PVV532G640C32K ,2,16,6400,32-40-40-84,"DIMM, 288-pin",DDR5 ,15790,https://www.citilink.ru/product/pamyat-ddr5-2x32gb-6400mhz-patriot-pvv532g640c32k-viper-venom-rtl-pc5-1909707/,0.40633312222925905
471,Patriot Viper Venom RGB PVVR564G520C40K ,2,32,5200,40-40-40-76,"DIMM, 288-pin",DDR5 ,22990,https://www.citilink.ru/product/pamyat-ddr5-2x64gb-5200mhz-patriot-pvvr564g520c40k-viper-venom-rtl-pc5-1909705/,0.2275772074815137
472,AMD Radeon R7 Performance Series R7S416G2606U2S ,1,16,2666,16-18-18-35,"DIMM, 288-pin",DDR4 ,2990,https://www.citilink.ru/product/pamyat-ddr4-16gb-2666mhz-amd-r7s416g2606u2s-radeon-r7-performance-seri-1906658/,0.8969899665551839
479,EXEGATE Value Special EX287013RUS ,1,8,2666,19-19-19,"DIMM, 288-pin",DDR4 ,1690,https://www.citilink.ru/product/pamyat-ddr4-8gb-2666mhz-exegate-ex287013rus-value-special-oem-pc4-2130-1903946/,1.5822485207100592
480,EXEGATE Value Special EX287010RUS ,1,8,2400,17-17-17,"DIMM, 288-pin",DDR4 ,1590,https://www.citilink.ru/product/pamyat-ddr4-8gb-2400mhz-exegate-ex287010rus-value-special-oem-pc4-1920-1903945/,1.5144654088050316
481,EXEGATE Value Special EX287014RUS ,1,16,2666,19-19-19,"DIMM, 288-pin",DDR4 ,3090,https://www.citilink.ru/product/pamyat-ddr4-16gb-2666mhz-exegate-ex287014rus-value-special-oem-pc4-213-1903941/,0.8679611650485437
482,EXEGATE Value EX283082RUS ,1,8,2666,19-19-19,"DIMM, 288-pin",DDR4 ,1590,https://www.citilink.ru/product/pamyat-ddr4-8gb-2666mhz-exegate-ex283082rus-value-oem-pc4-21300-cl19-d-1903938/,1.6817610062893082
483,EXEGATE Value EX283086RUS ,1,16,2400,17-17-17,"DIMM, 288-pin",DDR4 ,3090,https://www.citilink.ru/product/pamyat-ddr4-16gb-2400mhz-exegate-ex283086rus-value-oem-pc4-19200-cl17-1903933/,0.7818770226537217
484,EXEGATE HiPower EX288050RUS ,1,8,2666,19-19-19,"DIMM, 288-pin",DDR4 ,1690,https://www.citilink.ru/product/pamyat-ddr4-8gb-2666mhz-exegate-ex288050rus-hipower-oem-pc4-21300-cl19-1903931/,1.5822485207100592
485,EXEGATE HiPower EX288049RUS ,1,8,2400,17-17-17,"DIMM, 288-pin",DDR4 ,1590,https://www.citilink.ru/product/pamyat-ddr4-8gb-2400mhz-exegate-ex288049rus-hipower-oem-pc4-19200-cl17-1903930/,1.5144654088050316
486,EXEGATE HiPower EX288048RUS ,1,4,2666,19-19-19,"DIMM, 288-pin",DDR4 ,990,https://www.citilink.ru/product/pamyat-ddr4-4gb-2666mhz-exegate-ex288048rus-hipower-oem-pc4-21300-cl19-1903929/,2.696969696969697
487,EXEGATE HiPower EX288047RUS ,1,4,2400,17-17-17,"DIMM, 288-pin",DDR4 ,990,https://www.citilink.ru/product/pamyat-ddr4-4gb-2400mhz-exegate-ex288047rus-hipower-oem-pc4-19200-cl17-1903928/,2.4282828282828284
488,EXEGATE HiPower EX288046RUS ,1,16,2666,19-19-19,"DIMM, 288-pin",DDR4 ,3190,https://www.citilink.ru/product/pamyat-ddr4-16gb-2666mhz-exegate-ex288046rus-hipower-oem-pc4-21300-cl1-1903927/,0.8407523510971786
489,EXEGATE HiPower EX288045RUS ,1,16,2400,17-17-17,"DIMM, 288-pin",DDR4 ,3190,https://www.citilink.ru/product/pamyat-ddr4-16gb-2400mhz-exegate-ex288045rus-hipower-oem-pc4-19200-cl1-1903926/,0.7573667711598746
490,Patriot Viper Venom RGB PVVR532G680C34K ,2,16,6800,34-44-44-84,"DIMM, 288-pin",DDR5 ,19990,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-6800mgc-patriot-pvvr532g680c34k-viper-venom-rgb-rtl-1901986/,0.3409704852426213
491,Patriot Viper Venom RGB PVVR532G660C34K ,2,16,6600,34-40-40-84,"DIMM, 288-pin",DDR5 ,18890,https://www.citilink.ru/product/pamyat-ddr5-2x16gb-6600mgc-patriot-pvvr532g660c34k-viper-venom-rgb-rtl-1901985/,0.3502382212811011
